ID,Gender,Age,Customer Type,Type of Travel,Class,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Wifi Service,In-flight Entertainment,Baggage Handling,Satisfaction
62990,Male,39,Returning,Business,Business,3221,14,10,1,1,3,4,1,5,5,5,3,3,5,1,5,5,Satisfied
62991,Female,42,Returning,Business,Business,909,8,1,3,5,3,4,3,4,3,4,1,1,4,4,4,4,Neutral or Dissatisfied
62992,Male,39,Returning,Business,Business,2503,10,0,2,2,5,5,2,3,4,3,3,5,3,2,3,3,Satisfied
62993,Male,45,Returning,Business,Economy,967,1,0,1,1,4,3,1,3,3,5,3,3,3,3,3,4,Neutral or Dissatisfied
62994,Female,58,Returning,Business,Economy,862,32,24,1,4,4,3,1,4,4,3,1,1,4,3,4,4,Neutral or Dissatisfied
62995,Female,24,Returning,Business,Business,2489,16,9,3,3,3,2,3,2,2,5,2,2,2,2,2,2,Neutral or Dissatisfied
62996,Female,42,Returning,Business,Economy,862,66,59,3,3,3,4,3,2,4,2,4,5,2,2,2,2,Neutral or Dissatisfied
62997,Male,15,Returning,Business,Business,3508,0,0,3,3,3,5,3,3,4,5,4,4,5,3,4,4,Satisfied
62998,Female,32,Returning,Business,Business,853,1,0,1,1,4,5,1,4,4,5,4,4,5,1,4,4,Satisfied
62999,Female,35,Returning,Business,Business,853,0,18,5,5,4,4,5,2,4,2,3,2,2,2,2,2,Neutral or Dissatisfied
63000,Female,36,Returning,Business,Business,3777,34,19,1,4,4,4,1,1,3,1,4,4,1,1,1,1,Neutral or Dissatisfied
63001,Female,55,Returning,Business,Business,909,0,0,2,2,5,5,2,5,4,5,5,3,5,2,5,5,Satisfied
63002,Female,13,Returning,Business,Business,853,4,2,5,2,3,2,5,3,2,1,2,2,4,2,2,3,Neutral or Dissatisfied
63003,Female,52,Returning,Business,Economy,909,0,0,5,5,4,4,5,3,3,2,3,5,3,2,3,3,Neutral or Dissatisfied
63004,Male,11,First-time,Business,Business,967,0,0,4,4,4,4,4,5,3,4,3,3,4,4,3,4,Satisfied
63005,Male,28,First-time,Business,Business,862,165,155,3,3,3,1,5,4,3,5,3,3,5,2,4,5,Neutral or Dissatisfied
63006,Female,24,Returning,Business,Business,3510,36,31,1,1,3,3,1,1,3,4,3,3,3,3,3,3,Neutral or Dissatisfied
63007,Female,21,First-time,Business,Business,862,0,0,3,1,1,1,4,2,1,3,1,1,3,2,1,4,Neutral or Dissatisfied
63008,Female,66,Returning,Business,Business,862,0,1,5,5,4,4,5,2,3,2,3,1,2,2,2,2,Neutral or Dissatisfied
63009,Female,32,First-time,Business,Economy,967,0,0,1,1,4,1,4,4,2,2,2,2,4,1,2,3,Neutral or Dissatisfied
63010,Male,60,Returning,Business,Business,3879,6,0,2,2,4,4,2,4,4,4,5,4,4,2,4,4,Satisfied
63011,Male,47,Returning,Business,Business,853,0,0,3,3,2,4,3,1,4,1,1,2,1,1,1,1,Neutral or Dissatisfied
63012,Female,47,Returning,Business,Business,2039,2,2,4,4,3,4,4,5,4,5,3,3,5,4,5,5,Satisfied
63013,Female,37,Returning,Business,Economy,967,0,0,1,1,4,2,1,4,2,5,2,2,4,2,2,3,Neutral or Dissatisfied
63014,Female,52,Returning,Business,Business,2111,0,0,2,2,1,3,2,3,3,3,3,1,3,3,3,3,Neutral or Dissatisfied
63015,Female,30,First-time,Business,Economy,948,0,0,2,2,2,2,4,2,5,4,5,5,4,3,5,3,Neutral or Dissatisfied
63016,Male,29,First-time,Business,Business,967,0,4,4,4,5,4,2,5,4,5,4,4,4,4,4,4,Neutral or Dissatisfied
63017,Female,38,Returning,Business,Business,2349,0,0,4,4,4,4,4,3,4,3,2,3,3,3,3,3,Neutral or Dissatisfied
63018,Female,30,First-time,Business,Economy,862,39,25,1,1,1,1,4,3,2,5,2,2,4,1,2,3,Neutral or Dissatisfied
63019,Female,50,Returning,Business,Business,3107,14,5,5,1,5,4,5,5,5,4,3,2,5,5,5,5,Satisfied
63020,Male,29,Returning,Business,Economy,967,76,63,4,3,3,1,3,3,1,1,1,1,3,1,1,3,Neutral or Dissatisfied
63021,Female,30,Returning,Business,Business,967,2,0,1,1,5,5,1,5,4,3,4,4,5,1,4,5,Satisfied
63022,Male,24,First-time,Business,Economy,862,22,11,3,3,4,3,3,1,1,1,4,4,4,3,4,3,Neutral or Dissatisfied
63023,Female,40,First-time,Business,Business,909,0,0,1,1,4,1,3,4,2,1,2,2,3,1,2,4,Neutral or Dissatisfied
63024,Female,60,Returning,Business,Business,1952,0,0,4,4,5,4,4,4,5,4,5,4,4,4,4,4,Satisfied
63025,Female,58,Returning,Business,Business,3584,48,32,4,4,3,4,4,2,4,2,4,2,2,2,2,2,Neutral or Dissatisfied
63026,Male,54,Returning,Business,Economy,967,16,3,2,2,4,1,2,3,1,4,1,1,3,1,1,3,Neutral or Dissatisfied
63027,Male,20,First-time,Business,Economy,862,1,0,4,4,3,4,1,4,3,4,3,3,5,5,3,5,Satisfied
63028,Female,52,Returning,Business,Business,1947,0,0,2,2,4,3,2,1,3,1,4,1,1,1,1,1,Neutral or Dissatisfied
63029,Male,25,Returning,Business,Business,376,2,4,3,3,3,4,3,4,4,1,4,4,4,3,4,5,Satisfied
63030,Male,29,First-time,Business,Economy,909,0,0,1,1,5,1,4,1,2,1,4,4,2,1,4,1,Neutral or Dissatisfied
63031,Female,39,First-time,Business,Economy,446,4,0,5,2,4,2,1,3,2,3,2,2,1,2,2,2,Neutral or Dissatisfied
63032,Male,23,First-time,Business,Economy,967,17,8,5,5,2,5,3,4,4,1,4,4,3,4,4,4,Neutral or Dissatisfied
63033,Female,25,Returning,Business,Business,462,96,78,4,4,2,3,4,3,3,5,3,3,4,3,3,4,Neutral or Dissatisfied
63034,Male,53,Returning,Business,Business,462,93,69,5,5,3,3,5,3,3,3,4,4,3,3,3,3,Neutral or Dissatisfied
63035,Female,36,Returning,Business,Business,2050,5,13,0,0,4,3,3,3,4,0,3,5,3,1,3,1,Neutral or Dissatisfied
63036,Male,23,Returning,Business,Economy,567,20,16,5,5,3,3,5,2,1,2,3,3,4,3,3,3,Neutral or Dissatisfied
63037,Male,38,First-time,Business,Economy,453,8,2,4,1,1,1,3,2,3,3,3,3,4,1,3,4,Neutral or Dissatisfied
63038,Female,55,Returning,Business,Business,3860,0,0,5,5,1,3,5,4,2,5,2,1,4,5,4,4,Satisfied
63039,Male,59,Returning,Personal,Economy,862,13,0,4,3,5,3,3,5,5,3,5,5,4,3,5,5,Neutral or Dissatisfied
63040,Male,42,Returning,Personal,Economy,776,25,4,1,4,1,4,2,4,1,3,1,1,2,4,1,1,Neutral or Dissatisfied
63041,Male,35,Returning,Personal,Economy,862,0,4,3,2,4,2,3,2,5,4,4,4,4,1,4,3,Neutral or Dissatisfied
63042,Female,19,Returning,Personal,Economy,967,26,27,1,2,4,2,2,3,1,4,1,1,3,1,1,3,Neutral or Dissatisfied
63043,Male,62,Returning,Personal,Economy,846,0,0,5,3,5,3,3,5,5,4,5,5,4,3,5,4,Neutral or Dissatisfied
63044,Female,37,Returning,Personal,Economy,967,7,0,5,0,5,0,4,5,2,4,2,2,4,0,2,4,Satisfied
63045,Female,53,Returning,Personal,Economy,948,17,5,3,2,4,3,3,3,4,2,3,3,3,3,3,3,Neutral or Dissatisfied
63046,Female,63,Returning,Personal,Economy,967,0,2,4,3,4,5,3,3,5,3,5,2,3,3,3,3,Neutral or Dissatisfied
63047,Male,52,Returning,Personal,Economy,909,5,1,5,2,1,2,4,3,5,1,5,5,1,2,5,5,Neutral or Dissatisfied
63048,Male,65,Returning,Personal,Economy,948,0,0,1,4,1,4,3,2,2,3,2,2,3,3,2,3,Neutral or Dissatisfied
63049,Female,17,Returning,Personal,Economy,862,3,3,5,3,4,3,2,4,5,5,5,5,5,3,5,5,Neutral or Dissatisfied
63050,Male,7,Returning,Personal,Economy,967,2,0,4,3,3,3,2,5,3,3,3,3,5,3,3,5,Neutral or Dissatisfied
63051,Male,42,Returning,Personal,Economy,862,85,73,1,3,3,3,4,3,3,4,3,3,4,3,3,3,Neutral or Dissatisfied
63052,Female,29,Returning,Personal,Economy,909,19,17,4,3,2,3,2,2,4,3,4,4,1,3,4,4,Neutral or Dissatisfied
63053,Female,11,Returning,Personal,Economy,862,7,0,3,2,4,2,3,1,1,1,1,1,3,2,1,4,Neutral or Dissatisfied
63054,Female,43,Returning,Personal,Economy,967,0,0,2,4,4,3,4,3,3,4,1,3,3,4,3,3,Neutral or Dissatisfied
63055,Male,35,Returning,Personal,Economy,776,12,0,5,2,3,2,3,5,4,4,2,2,4,2,2,5,Neutral or Dissatisfied
63056,Male,24,Returning,Personal,Economy,967,65,67,5,1,5,1,3,5,5,2,5,5,5,1,5,5,Neutral or Dissatisfied
63057,Male,54,Returning,Personal,Economy,862,0,0,3,2,1,2,4,1,5,4,4,4,3,2,4,4,Neutral or Dissatisfied
63058,Male,37,Returning,Personal,Economy,862,0,0,3,1,2,1,4,5,1,4,1,1,1,1,1,4,Neutral or Dissatisfied
63059,Male,28,Returning,Personal,Economy,862,6,4,3,4,3,4,3,3,2,4,2,2,3,4,2,3,Neutral or Dissatisfied
63060,Male,42,Returning,Personal,Economy,846,0,39,5,3,5,3,5,4,3,2,3,3,4,3,3,4,Neutral or Dissatisfied
63061,Male,41,Returning,Personal,Economy,967,45,36,5,4,3,4,3,4,3,5,3,3,4,3,3,4,Neutral or Dissatisfied
63062,Female,56,Returning,Personal,Economy,948,0,0,3,3,1,4,3,3,4,3,3,1,3,3,3,3,Neutral or Dissatisfied
63063,Female,25,Returning,Personal,Economy,862,0,0,3,3,2,3,3,1,1,1,1,1,4,3,1,4,Neutral or Dissatisfied
63064,Female,39,Returning,Personal,Economy,967,0,6,5,2,3,2,5,5,1,3,1,1,5,2,1,4,Neutral or Dissatisfied
63065,Male,16,Returning,Personal,Economy,862,0,0,5,1,3,1,3,3,1,2,1,1,4,1,1,5,Neutral or Dissatisfied
63066,Female,62,Returning,Personal,Economy,862,0,0,4,2,5,1,3,2,1,2,4,4,2,3,2,2,Neutral or Dissatisfied
63067,Female,62,Returning,Personal,Economy,862,0,0,5,0,4,4,4,4,4,0,3,3,4,1,4,4,Neutral or Dissatisfied
63068,Female,30,Returning,Personal,Economy,967,0,0,5,2,3,2,4,4,4,2,4,4,4,2,4,4,Neutral or Dissatisfied
63069,Male,49,Returning,Personal,Economy,967,0,0,4,4,4,4,3,4,5,4,5,5,5,5,5,5,Satisfied
63070,Female,7,Returning,Personal,Economy,967,22,12,2,3,3,3,3,4,5,2,5,5,4,3,5,4,Neutral or Dissatisfied
63071,Male,25,Returning,Personal,Economy,948,0,0,4,1,2,1,3,3,5,3,5,5,4,1,5,3,Neutral or Dissatisfied
63072,Female,47,Returning,Personal,Economy,967,0,0,5,1,4,5,1,4,5,1,4,4,4,1,4,4,Neutral or Dissatisfied
63073,Female,69,Returning,Personal,Economy,967,27,12,5,2,4,4,2,1,5,2,4,4,1,2,1,5,Neutral or Dissatisfied
63074,Male,27,Returning,Personal,Economy,846,157,145,5,3,3,3,4,4,3,5,3,3,4,3,5,4,Neutral or Dissatisfied
63075,Male,48,Returning,Personal,Economy,862,0,0,5,3,5,3,2,4,2,5,4,4,5,3,4,4,Neutral or Dissatisfied
63076,Male,16,Returning,Personal,Economy,967,0,0,2,3,2,3,4,4,1,2,1,1,3,3,1,4,Neutral or Dissatisfied
63077,Male,41,Returning,Personal,Economy,967,12,8,4,3,1,3,3,4,4,2,4,4,3,3,4,3,Neutral or Dissatisfied
63078,Female,49,Returning,Personal,Economy,846,9,1,4,5,5,4,1,5,4,5,5,3,5,4,5,5,Satisfied
63079,Male,65,Returning,Personal,Economy,967,0,0,5,4,5,4,1,5,3,3,3,3,5,4,3,5,Neutral or Dissatisfied
63080,Female,66,Returning,Personal,Economy,948,0,0,2,3,1,2,3,1,3,3,4,1,1,3,1,1,Neutral or Dissatisfied
63081,Male,28,Returning,Personal,Economy,967,0,0,5,3,4,3,1,3,4,3,4,4,5,3,4,4,Neutral or Dissatisfied
63082,Female,23,Returning,Personal,Economy,862,7,0,2,3,3,3,3,2,2,3,2,2,3,3,2,3,Neutral or Dissatisfied
63083,Female,25,Returning,Personal,Economy,967,0,0,4,4,3,4,2,5,3,3,4,4,4,4,4,4,Neutral or Dissatisfied
63084,Female,70,Returning,Personal,Economy,862,0,0,4,2,4,5,2,2,4,2,4,3,2,2,2,2,Neutral or Dissatisfied
63085,Male,19,Returning,Personal,Economy,948,0,0,1,3,5,3,1,3,4,5,5,5,5,3,5,3,Neutral or Dissatisfied
63086,Male,32,Returning,Personal,Economy,948,0,0,1,0,1,0,3,2,1,2,1,1,3,0,1,1,Satisfied
63087,Male,19,Returning,Personal,Economy,967,0,0,4,3,4,3,4,3,2,2,4,4,4,3,4,5,Neutral or Dissatisfied
63088,Female,44,Returning,Business,Business,2178,0,0,5,5,5,5,5,5,5,5,4,4,5,5,5,5,Satisfied
63089,Female,44,Returning,Business,Business,1726,7,0,2,2,3,5,2,3,5,3,4,4,3,2,3,3,Satisfied
63090,Male,49,Returning,Business,Business,2728,6,12,2,5,4,4,5,4,5,4,4,5,4,5,4,4,Satisfied
63091,Female,57,Returning,Business,Business,862,151,142,5,5,4,4,5,2,4,5,4,4,3,5,4,4,Satisfied
63092,Female,28,First-time,Business,Business,909,0,0,3,3,5,3,4,3,4,2,4,4,4,3,4,5,Neutral or Dissatisfied
63093,Male,41,Returning,Business,Business,2309,16,15,5,5,3,4,5,5,5,5,4,2,5,5,5,5,Satisfied
63094,Female,52,Returning,Business,Business,967,0,5,4,4,5,5,4,5,4,5,3,5,5,4,5,5,Satisfied
63095,Female,60,Returning,Business,Business,3609,0,0,2,2,5,4,2,5,5,5,5,5,5,2,5,5,Satisfied
63096,Female,48,First-time,Business,Business,967,0,0,4,4,4,4,3,3,3,4,3,3,5,4,3,4,Satisfied
63097,Female,37,First-time,Business,Business,967,0,0,2,2,3,2,5,3,4,2,4,4,4,2,4,4,Neutral or Dissatisfied
63098,Male,30,First-time,Business,Economy Plus,967,1,0,4,4,4,4,4,2,3,2,3,3,4,4,3,3,Neutral or Dissatisfied
63099,Female,12,First-time,Business,Economy,846,15,22,2,2,2,2,4,3,3,5,3,3,3,2,3,4,Neutral or Dissatisfied
63100,Male,19,Returning,Business,Business,2794,0,0,5,3,4,5,5,4,5,3,5,5,5,5,5,5,Satisfied
63101,Female,9,First-time,Business,Economy,967,0,0,1,1,5,1,2,4,4,3,4,4,4,1,4,5,Neutral or Dissatisfied
63102,Male,45,Returning,Business,Business,846,0,0,3,3,4,5,3,3,4,4,5,5,3,3,3,3,Satisfied
63103,Female,8,First-time,Business,Economy,846,16,26,2,2,4,2,4,2,4,1,4,4,3,2,4,4,Neutral or Dissatisfied
63104,Female,15,First-time,Business,Economy,909,0,0,2,2,3,2,3,1,2,3,4,4,3,2,4,3,Neutral or Dissatisfied
63105,Male,39,Returning,Business,Economy Plus,462,12,11,1,1,4,2,1,2,2,3,2,2,4,2,2,3,Neutral or Dissatisfied
63106,Male,25,Returning,Business,Economy Plus,862,2,0,3,5,2,4,3,4,4,5,4,4,5,4,4,3,Satisfied
63107,Male,67,Returning,Personal,Economy Plus,909,423,400,5,2,1,1,1,3,1,4,1,2,3,2,5,5,Neutral or Dissatisfied
63108,Male,18,Returning,Personal,Economy Plus,948,0,0,3,1,4,1,3,1,3,2,3,3,4,1,3,4,Neutral or Dissatisfied
63109,Male,37,Returning,Personal,Economy Plus,967,0,2,4,4,3,4,2,3,3,5,3,3,5,4,3,4,Neutral or Dissatisfied
63110,Female,65,Returning,Personal,Economy Plus,967,0,0,4,4,4,5,3,5,4,4,4,5,5,4,5,5,Neutral or Dissatisfied
63111,Male,59,Returning,Personal,Economy Plus,948,0,0,1,3,4,3,3,1,4,3,4,4,2,3,4,3,Neutral or Dissatisfied
63112,Female,14,Returning,Personal,Economy Plus,862,8,9,1,2,3,2,3,4,3,1,3,3,2,2,3,2,Neutral or Dissatisfied
63113,Female,42,Returning,Personal,Economy Plus,909,36,18,4,2,2,4,1,5,1,2,1,4,5,3,5,5,Neutral or Dissatisfied
63114,Male,60,Returning,Personal,Economy Plus,967,0,0,4,1,3,1,4,2,2,4,2,2,4,1,2,4,Neutral or Dissatisfied
63115,Male,47,Returning,Business,Business,2756,0,0,3,3,3,4,3,4,4,4,4,5,4,3,4,4,Satisfied
63116,Female,20,First-time,Business,Economy,967,0,1,2,2,1,2,2,1,3,3,3,3,1,2,3,3,Neutral or Dissatisfied
63117,Male,41,Returning,Business,Business,337,10,7,1,1,5,5,1,5,5,4,3,3,5,1,5,5,Satisfied
63118,Female,42,Returning,Business,Business,2249,1,0,2,3,5,4,2,5,5,5,5,3,5,2,5,5,Satisfied
63119,Male,41,Returning,Business,Business,2790,0,0,3,3,5,4,3,4,4,4,3,3,4,3,4,4,Satisfied
63120,Male,55,Returning,Business,Business,447,0,0,3,3,5,5,3,5,4,5,5,4,5,3,5,5,Satisfied
63121,Male,42,Returning,Business,Business,447,0,0,4,4,4,5,4,5,5,4,3,2,5,4,5,5,Satisfied
63122,Male,54,Returning,Business,Business,337,24,29,0,0,3,5,2,1,4,1,3,2,1,0,1,1,Satisfied
63123,Male,55,Returning,Business,Business,447,0,0,2,4,3,4,4,5,5,5,3,3,5,4,5,5,Satisfied
63124,Male,43,Returning,Business,Business,1553,24,12,1,1,5,5,1,3,4,3,4,4,3,1,3,3,Satisfied
63125,Male,45,Returning,Business,Business,2215,62,47,3,2,4,4,3,5,4,5,3,4,5,3,5,5,Satisfied
63126,Female,46,Returning,Business,Business,337,0,0,3,2,5,5,3,4,4,4,5,5,4,3,4,4,Satisfied
63127,Male,54,Returning,Business,Business,2421,0,0,3,3,5,5,3,3,5,4,3,4,3,3,3,3,Satisfied
63128,Female,47,Returning,Business,Business,447,3,0,2,2,3,4,2,1,3,1,1,4,1,1,1,1,Neutral or Dissatisfied
63129,Female,22,First-time,Business,Business,372,0,0,0,5,4,5,2,3,1,3,1,1,4,5,1,4,Satisfied
63130,Female,47,Returning,Business,Business,2994,13,13,3,3,1,4,3,4,3,4,1,5,4,4,4,4,Neutral or Dissatisfied
63131,Male,48,Returning,Business,Business,2628,0,0,2,2,2,3,2,2,3,3,2,4,2,2,2,2,Neutral or Dissatisfied
63132,Male,50,Returning,Business,Business,447,0,1,1,1,2,3,1,3,3,2,3,5,3,3,3,3,Neutral or Dissatisfied
63133,Female,57,Returning,Business,Business,337,8,0,3,3,2,3,3,3,3,3,4,3,3,3,3,3,Neutral or Dissatisfied
63134,Male,22,First-time,Business,Economy,447,10,5,4,3,4,3,3,3,1,3,1,1,4,3,1,4,Neutral or Dissatisfied
63135,Female,71,Returning,Business,Business,3614,0,0,3,3,3,4,3,2,4,2,3,4,2,2,2,2,Neutral or Dissatisfied
63136,Male,57,Returning,Business,Business,337,42,44,2,2,4,2,2,4,3,4,3,5,4,4,4,4,Neutral or Dissatisfied
63137,Male,44,Returning,Business,Business,3381,14,15,3,3,5,4,3,5,5,5,5,4,5,3,5,5,Satisfied
63138,Male,36,First-time,Business,Business,447,0,0,2,2,3,2,2,4,3,2,3,3,4,2,3,5,Neutral or Dissatisfied
63139,Male,46,Returning,Personal,Business,372,0,0,4,5,4,5,5,1,5,5,4,4,1,5,1,1,Satisfied
63140,Male,55,Returning,Personal,Business,337,0,0,5,3,4,5,4,4,4,3,3,5,4,3,4,4,Neutral or Dissatisfied
63141,Male,70,Returning,Personal,Business,337,34,21,4,2,3,5,2,1,4,2,4,5,1,2,1,3,Neutral or Dissatisfied
63142,Female,10,Returning,Personal,Business,447,0,0,5,3,5,3,1,4,3,2,1,1,4,3,1,4,Neutral or Dissatisfied
63143,Male,32,Returning,Personal,Business,337,0,0,2,1,3,1,3,4,3,4,3,3,4,1,3,4,Neutral or Dissatisfied
63144,Female,54,Returning,Business,Business,2137,79,62,3,3,4,5,3,5,5,5,5,2,5,3,5,5,Satisfied
63145,Male,51,Returning,Business,Business,2093,0,0,1,1,5,4,1,4,4,5,3,3,4,1,4,4,Satisfied
63146,Male,38,Returning,Business,Business,337,42,32,1,5,3,4,1,3,5,4,3,3,3,1,3,3,Satisfied
63147,Female,60,Returning,Business,Business,2310,0,0,3,3,5,5,3,2,4,2,5,4,2,3,2,2,Satisfied
63148,Male,70,Returning,Business,Business,447,0,0,4,4,5,5,4,5,5,5,5,2,5,4,5,5,Satisfied
63149,Male,51,Returning,Business,Business,337,0,0,1,1,5,4,1,4,4,4,3,2,4,1,4,4,Satisfied
63150,Male,47,Returning,Business,Business,3019,0,0,3,3,4,4,3,5,4,5,5,2,5,3,5,5,Satisfied
63151,Male,49,Returning,Business,Business,447,0,0,1,1,4,4,1,4,4,4,3,5,4,1,4,4,Satisfied
63152,Male,46,Returning,Business,Business,3046,0,0,0,0,4,4,5,5,4,5,5,5,5,0,5,5,Satisfied
63153,Female,47,Returning,Business,Business,337,7,6,0,0,3,5,3,2,4,2,5,5,2,0,2,2,Satisfied
63154,Female,48,Returning,Business,Business,2938,0,0,4,4,5,5,4,5,5,5,3,3,5,4,5,5,Satisfied
63155,Female,36,First-time,Business,Business,447,14,7,2,2,3,2,4,5,2,2,3,3,4,2,3,5,Neutral or Dissatisfied
63156,Female,58,Returning,Business,Business,447,0,0,1,1,3,5,1,2,4,2,4,5,2,1,2,2,Satisfied
63157,Male,51,Returning,Business,Business,1604,0,0,3,3,3,4,3,4,4,4,4,2,4,3,4,4,Satisfied
63158,Male,45,Returning,Business,Business,1893,0,0,1,1,5,4,1,4,5,4,5,4,4,1,4,4,Satisfied
63159,Female,37,First-time,Business,Business,337,0,0,1,1,4,1,1,4,2,5,2,2,5,1,2,5,Neutral or Dissatisfied
63160,Female,44,Returning,Business,Business,1860,0,9,1,1,4,5,1,4,4,4,4,3,4,1,4,4,Satisfied
63161,Female,56,Returning,Business,Business,337,0,0,1,1,5,5,1,3,4,3,4,5,3,0,3,3,Satisfied
63162,Male,60,Returning,Business,Business,3537,0,0,5,5,3,5,5,5,4,5,4,5,5,5,5,5,Satisfied
63163,Male,45,Returning,Business,Business,3309,4,0,1,1,3,5,1,5,5,4,4,4,5,1,5,5,Satisfied
63164,Female,41,Returning,Business,Business,2856,35,32,0,0,5,5,2,4,4,4,3,3,4,0,4,4,Satisfied
63165,Male,24,Returning,Business,Business,337,0,8,1,1,5,5,1,3,4,3,4,4,5,1,4,4,Satisfied
63166,Male,43,Returning,Business,Business,447,0,0,1,1,5,4,1,5,4,5,5,5,5,1,5,5,Satisfied
63167,Male,42,Returning,Business,Business,337,99,99,0,0,3,4,3,3,5,1,4,5,3,0,3,1,Satisfied
63168,Female,52,Returning,Business,Business,2948,0,0,4,2,5,4,4,5,5,5,5,3,5,4,5,5,Satisfied
63169,Female,47,Returning,Business,Business,447,112,102,2,2,4,4,2,4,4,4,4,5,4,2,4,4,Satisfied
63170,Male,49,Returning,Business,Business,1869,0,8,2,4,3,4,2,5,4,5,4,4,5,2,5,5,Satisfied
63171,Female,47,Returning,Business,Business,447,0,0,5,5,5,5,5,3,5,3,4,4,3,5,3,3,Satisfied
63172,Male,61,Returning,Business,Business,3882,0,0,3,3,3,4,3,5,4,5,5,5,5,3,5,5,Satisfied
63173,Male,44,Returning,Business,Business,337,2,0,3,2,5,5,2,5,5,5,5,4,5,2,5,5,Satisfied
63174,Male,56,Returning,Business,Business,3943,0,0,3,3,4,5,3,5,4,5,5,2,5,3,5,5,Satisfied
63175,Male,37,First-time,Business,Business,372,0,0,4,4,3,4,1,3,4,2,4,4,5,4,4,5,Satisfied
63176,Female,40,Returning,Business,Business,2251,25,25,5,2,5,4,5,5,4,5,5,3,5,5,5,5,Satisfied
63177,Female,58,Returning,Business,Business,3788,11,10,4,3,3,5,3,3,4,3,3,3,3,3,3,3,Satisfied
63178,Male,33,First-time,Business,Business,337,87,75,4,4,4,4,1,4,2,4,2,2,4,4,2,4,Neutral or Dissatisfied
63179,Male,59,Returning,Business,Business,447,0,5,1,1,4,5,1,5,4,5,5,5,5,1,5,5,Satisfied
63180,Male,43,Returning,Business,Business,3166,10,4,0,0,5,4,3,3,4,3,3,2,3,0,3,3,Satisfied
63181,Male,44,Returning,Business,Business,3179,33,24,4,3,4,5,3,5,5,5,5,2,5,3,5,5,Satisfied
63182,Male,20,First-time,Business,Economy,447,7,3,5,2,4,2,5,3,4,4,4,4,5,2,4,5,Neutral or Dissatisfied
63183,Female,40,Returning,Business,Business,2068,2,0,4,3,5,5,4,4,4,4,5,3,4,4,4,4,Satisfied
63184,Male,33,Returning,Business,Economy,447,52,53,0,0,1,0,3,1,4,2,4,4,4,1,4,4,Neutral or Dissatisfied
63185,Male,39,Returning,Business,Business,3383,0,0,3,5,3,4,3,4,4,4,5,2,4,3,4,4,Satisfied
63186,Male,57,Returning,Business,Business,2973,0,2,5,5,5,4,5,4,5,4,5,5,4,5,4,4,Satisfied
63187,Male,39,Returning,Business,Business,2712,0,0,2,2,3,5,2,4,5,4,5,5,4,2,4,4,Satisfied
63188,Male,30,Returning,Business,Business,337,0,0,1,1,4,5,1,5,5,5,5,5,5,1,5,5,Satisfied
63189,Male,50,Returning,Business,Business,337,4,0,0,0,3,5,1,3,5,3,5,4,3,0,3,3,Satisfied
63190,Female,50,First-time,Business,Business,447,1,9,1,1,5,5,4,4,5,4,5,5,5,5,5,5,Satisfied
63191,Male,65,Returning,Business,Business,3969,2,5,0,0,4,4,2,2,4,2,3,4,2,0,2,2,Satisfied
63192,Female,47,Returning,Business,Business,2080,0,0,2,3,4,4,2,2,5,2,4,5,2,2,2,2,Satisfied
63193,Female,51,Returning,Business,Business,337,0,0,2,2,4,5,2,4,4,4,4,4,4,2,4,4,Satisfied
63194,Female,56,Returning,Business,Business,2390,0,0,3,3,3,4,3,5,4,5,5,2,5,3,5,5,Satisfied
63195,Male,65,First-time,Business,Business,337,0,1,4,4,5,4,5,5,4,4,4,4,5,4,4,5,Satisfied
63196,Female,37,Returning,Business,Business,1778,3,0,5,5,4,4,5,5,4,5,3,4,5,5,5,5,Satisfied
63197,Female,47,Returning,Business,Business,3758,0,0,4,4,5,5,4,5,4,5,3,3,5,4,5,5,Satisfied
63198,Female,52,Returning,Business,Business,337,0,0,5,5,5,4,5,4,5,4,4,4,4,5,4,4,Satisfied
63199,Male,59,Returning,Business,Business,337,0,0,0,0,3,5,2,1,5,1,3,4,1,0,1,1,Satisfied
63200,Male,54,Returning,Business,Business,447,4,8,4,4,5,4,4,5,5,5,4,4,5,4,5,5,Satisfied
63201,Male,28,Returning,Business,Business,337,19,27,5,5,2,3,5,1,2,1,2,2,4,2,2,3,Neutral or Dissatisfied
63202,Male,39,First-time,Business,Business,372,26,21,3,3,3,3,3,4,3,3,3,3,5,3,3,5,Satisfied
63203,Female,41,Returning,Business,Business,2137,0,0,4,4,5,4,4,4,5,4,4,3,4,4,4,4,Satisfied
63204,Male,39,Returning,Business,Business,337,5,0,4,4,4,5,4,5,4,5,4,2,5,4,5,5,Satisfied
63205,Female,64,First-time,Business,Economy,372,0,4,2,4,3,4,4,3,4,2,4,4,3,4,4,4,Neutral or Dissatisfied
63206,Male,22,First-time,Business,Business,447,0,0,0,4,3,4,2,5,4,2,4,4,5,4,4,4,Satisfied
63207,Female,38,Returning,Business,Economy,337,2,3,4,1,1,4,1,4,4,2,4,4,3,4,4,3,Neutral or Dissatisfied
63208,Female,55,Returning,Business,Business,2773,37,28,3,3,5,5,3,5,4,5,3,5,5,3,5,5,Satisfied
